0.992157,0.992157,1.000000
0.813725,0.000000,0.000000
0.688235,0.000000,0.000000
0.813725,0.000000,0.000000
0.992157,0.992157,1.000000
0.000000,0.000000,0.761176
1.000000,0.976471,0.976471
1.000000,0.647059,0.647059
1.000000,0.976471,0.976471
0.000000,0.000000,0.761176
0.000000,0.000000,0.706275
0.882353,0.882353,1.000000
1.000000,0.756863,0.756863
0.882353,0.882353,1.000000
0.000000,0.000000,0.706275
0.000000,0.000000,0.761176
1.000000,0.976471,0.976471
1.000000,0.647059,0.647059
1.000000,0.976471,0.976471
0.000000,0.000000,0.761176
0.992157,0.992157,1.000000
0.813725,0.000000,0.000000
0.688235,0.000000,0.000000
0.813725,0.000000,0.000000
0.992157,0.992157,1.000000
0.270588,0.270588,1.000000
1.000000,0.113725,0.113725
0.900000,0.000000,0.000000
1.000000,0.113725,0.113725
0.270588,0.270588,1.000000
0.000000,0.000000,0.827059
1.000000,0.568627,0.568627
1.000000,0.223529,0.223529
1.000000,0.568627,0.568627
0.000000,0.000000,0.827059
0.000000,0.000000,0.750196
1.000000,0.741176,0.741176
1.000000,0.396078,0.396078
1.000000,0.741176,0.741176
0.000000,0.000000,0.750196
0.000000,0.000000,0.827059
1.000000,0.568627,0.568627
1.000000,0.223529,0.223529
1.000000,0.568627,0.568627
0.000000,0.000000,0.827059
0.270588,0.270588,1.000000
1.000000,0.113725,0.113725
0.900000,0.000000,0.000000
1.000000,0.113725,0.113725
0.270588,0.270588,1.000000
0.694118,0.694118,1.000000
1.000000,0.835294,0.835294
1.000000,0.631373,0.631373
1.000000,0.835294,0.835294
0.694118,0.694118,1.000000
0.662745,0.662745,1.000000
0.960784,0.960784,1.000000
1.000000,0.835294,0.835294
0.960784,0.960784,1.000000
0.662745,0.662745,1.000000
0.647059,0.647059,1.000000
0.835294,0.835294,1.000000
0.992157,0.992157,1.000000
0.835294,0.835294,1.000000
0.647059,0.647059,1.000000
0.662745,0.662745,1.000000
0.960784,0.960784,1.000000
1.000000,0.835294,0.835294
0.960784,0.960784,1.000000
0.662745,0.662745,1.000000
0.694118,0.694118,1.000000
1.000000,0.835294,0.835294
1.000000,0.631373,0.631373
1.000000,0.835294,0.835294
0.694118,0.694118,1.000000
0.270588,0.270588,1.000000
1.000000,0.113725,0.113725
0.900000,0.000000,0.000000
1.000000,0.113725,0.113725
0.270588,0.270588,1.000000
0.000000,0.000000,0.827059
1.000000,0.568627,0.568627
1.000000,0.223529,0.223529
1.000000,0.568627,0.568627
0.000000,0.000000,0.827059
0.000000,0.000000,0.750196
1.000000,0.741176,0.741176
1.000000,0.396078,0.396078
1.000000,0.741176,0.741176
0.000000,0.000000,0.750196
0.000000,0.000000,0.827059
1.000000,0.568627,0.568627
1.000000,0.223529,0.223529
1.000000,0.568627,0.568627
0.000000,0.000000,0.827059
0.270588,0.270588,1.000000
1.000000,0.113725,0.113725
0.900000,0.000000,0.000000
1.000000,0.113725,0.113725
0.270588,0.270588,1.000000
0.992157,0.992157,1.000000
0.813725,0.000000,0.000000
0.688235,0.000000,0.000000
0.813725,0.000000,0.000000
0.992157,0.992157,1.000000
0.000000,0.000000,0.761176
1.000000,0.976471,0.976471
1.000000,0.647059,0.647059
1.000000,0.976471,0.976471
0.000000,0.000000,0.761176
0.000000,0.000000,0.706275
0.882353,0.882353,1.000000
1.000000,0.756863,0.756863
0.882353,0.882353,1.000000
0.000000,0.000000,0.706275
0.000000,0.000000,0.761176
1.000000,0.976471,0.976471
1.000000,0.647059,0.647059
1.000000,0.976471,0.976471
0.000000,0.000000,0.761176
0.992157,0.992157,1.000000
0.813725,0.000000,0.000000
0.688235,0.000000,0.000000
0.813725,0.000000,0.000000
0.992157,0.992157,1.000000
