0.931373,0.000000,0.000000
1.000000,0.678431,0.678431
1.000000,0.992157,0.992157
0.678431,0.678431,1.000000
0.000000,0.000000,0.903922
1.000000,0.678431,0.678431
1.000000,0.694118,0.694118
1.000000,0.992157,0.992157
0.694118,0.694118,1.000000
0.678431,0.678431,1.000000
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
0.678431,0.678431,1.000000
0.694118,0.694118,1.000000
1.000000,0.992157,0.992157
1.000000,0.694118,0.694118
1.000000,0.678431,0.678431
0.000000,0.000000,0.903922
0.678431,0.678431,1.000000
1.000000,0.992157,0.992157
1.000000,0.678431,0.678431
0.931373,0.000000,0.000000
0.939216,0.000000,0.000000
1.000000,0.725490,0.725490
1.000000,0.992157,0.992157
0.725490,0.725490,1.000000
0.000000,0.000000,0.914902
1.000000,0.725490,0.725490
1.000000,0.662745,0.662745
1.000000,0.992157,0.992157
0.662745,0.662745,1.000000
0.725490,0.725490,1.000000
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
0.725490,0.725490,1.000000
0.662745,0.662745,1.000000
1.000000,0.992157,0.992157
1.000000,0.662745,0.662745
1.000000,0.725490,0.725490
0.000000,0.000000,0.914902
0.725490,0.725490,1.000000
1.000000,0.992157,0.992157
1.000000,0.725490,0.725490
0.939216,0.000000,0.000000
0.947059,0.000000,0.000000
1.000000,0.647059,0.647059
1.000000,0.992157,0.992157
0.647059,0.647059,1.000000
0.000000,0.000000,0.925882
1.000000,0.647059,0.647059
1.000000,0.600000,0.600000
1.000000,0.992157,0.992157
0.600000,0.600000,1.000000
0.647059,0.647059,1.000000
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
0.647059,0.647059,1.000000
0.600000,0.600000,1.000000
1.000000,0.992157,0.992157
1.000000,0.600000,0.600000
1.000000,0.647059,0.647059
0.000000,0.000000,0.925882
0.647059,0.647059,1.000000
1.000000,0.992157,0.992157
1.000000,0.647059,0.647059
0.947059,0.000000,0.000000
0.939216,0.000000,0.000000
1.000000,0.725490,0.725490
1.000000,0.992157,0.992157
0.725490,0.725490,1.000000
0.000000,0.000000,0.914902
1.000000,0.725490,0.725490
1.000000,0.662745,0.662745
1.000000,0.992157,0.992157
0.662745,0.662745,1.000000
0.725490,0.725490,1.000000
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
0.725490,0.725490,1.000000
0.662745,0.662745,1.000000
1.000000,0.992157,0.992157
1.000000,0.662745,0.662745
1.000000,0.725490,0.725490
0.000000,0.000000,0.914902
0.725490,0.725490,1.000000
1.000000,0.992157,0.992157
1.000000,0.725490,0.725490
0.939216,0.000000,0.000000
0.931373,0.000000,0.000000
1.000000,0.678431,0.678431
1.000000,0.992157,0.992157
0.678431,0.678431,1.000000
0.000000,0.000000,0.903922
1.000000,0.678431,0.678431
1.000000,0.694118,0.694118
1.000000,0.992157,0.992157
0.694118,0.694118,1.000000
0.678431,0.678431,1.000000
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
1.000000,0.992157,0.992157
0.678431,0.678431,1.000000
0.694118,0.694118,1.000000
1.000000,0.992157,0.992157
1.000000,0.694118,0.694118
1.000000,0.678431,0.678431
0.000000,0.000000,0.903922
0.678431,0.678431,1.000000
1.000000,0.992157,0.992157
1.000000,0.678431,0.678431
0.931373,0.000000,0.000000
