1.000000,0.380392,0.380392
0.850980,0.850980,1.000000
0.898039,0.898039,1.000000
0.850980,0.850980,1.000000
1.000000,0.380392,0.380392
0.850980,0.850980,1.000000
0.000000,0.000000,0.892941
0.000000,0.000000,0.914902
0.000000,0.000000,0.892941
0.850980,0.850980,1.000000
0.898039,0.898039,1.000000
0.000000,0.000000,0.914902
0.000000,0.000000,0.903922
0.000000,0.000000,0.914902
0.898039,0.898039,1.000000
0.850980,0.850980,1.000000
0.000000,0.000000,0.892941
0.000000,0.000000,0.914902
0.000000,0.000000,0.892941
0.850980,0.850980,1.000000
1.000000,0.380392,0.380392
0.850980,0.850980,1.000000
0.898039,0.898039,1.000000
0.850980,0.850980,1.000000
1.000000,0.380392,0.380392
1.000000,0.317647,0.317647
1.000000,0.647059,0.647059
1.000000,0.819608,0.819608
1.000000,0.647059,0.647059
1.000000,0.317647,0.317647
1.000000,0.647059,0.647059
1.000000,0.960784,0.960784
0.803922,0.803922,1.000000
1.000000,0.960784,0.960784
1.000000,0.647059,0.647059
1.000000,0.819608,0.819608
0.803922,0.803922,1.000000
0.537255,0.537255,1.000000
0.803922,0.803922,1.000000
1.000000,0.819608,0.819608
1.000000,0.647059,0.647059
1.000000,0.960784,0.960784
0.803922,0.803922,1.000000
1.000000,0.960784,0.960784
1.000000,0.647059,0.647059
1.000000,0.317647,0.317647
1.000000,0.647059,0.647059
1.000000,0.819608,0.819608
1.000000,0.647059,0.647059
1.000000,0.317647,0.317647
1.000000,0.443137,0.443137
1.000000,0.615686,0.615686
1.000000,0.741176,0.741176
1.000000,0.615686,0.615686
1.000000,0.443137,0.443137
1.000000,0.615686,0.615686
1.000000,0.678431,0.678431
1.000000,0.803922,0.803922
1.000000,0.678431,0.678431
1.000000,0.615686,0.615686
1.000000,0.741176,0.741176
1.000000,0.803922,0.803922
1.000000,0.929412,0.929412
1.000000,0.803922,0.803922
1.000000,0.741176,0.741176
1.000000,0.615686,0.615686
1.000000,0.678431,0.678431
1.000000,0.803922,0.803922
1.000000,0.678431,0.678431
1.000000,0.615686,0.615686
1.000000,0.443137,0.443137
1.000000,0.615686,0.615686
1.000000,0.741176,0.741176
1.000000,0.615686,0.615686
1.000000,0.443137,0.443137
1.000000,0.317647,0.317647
1.000000,0.647059,0.647059
1.000000,0.819608,0.819608
1.000000,0.647059,0.647059
1.000000,0.317647,0.317647
1.000000,0.647059,0.647059
1.000000,0.960784,0.960784
0.803922,0.803922,1.000000
1.000000,0.960784,0.960784
1.000000,0.647059,0.647059
1.000000,0.819608,0.819608
0.803922,0.803922,1.000000
0.537255,0.537255,1.000000
0.803922,0.803922,1.000000
1.000000,0.819608,0.819608
1.000000,0.647059,0.647059
1.000000,0.960784,0.960784
0.803922,0.803922,1.000000
1.000000,0.960784,0.960784
1.000000,0.647059,0.647059
1.000000,0.317647,0.317647
1.000000,0.647059,0.647059
1.000000,0.819608,0.819608
1.000000,0.647059,0.647059
1.000000,0.317647,0.317647
1.000000,0.380392,0.380392
0.850980,0.850980,1.000000
0.898039,0.898039,1.000000
0.850980,0.850980,1.000000
1.000000,0.380392,0.380392
0.850980,0.850980,1.000000
0.000000,0.000000,0.892941
0.000000,0.000000,0.914902
0.000000,0.000000,0.892941
0.850980,0.850980,1.000000
0.898039,0.898039,1.000000
0.000000,0.000000,0.914902
0.000000,0.000000,0.903922
0.000000,0.000000,0.914902
0.898039,0.898039,1.000000
0.850980,0.850980,1.000000
0.000000,0.000000,0.892941
0.000000,0.000000,0.914902
0.000000,0.000000,0.892941
0.850980,0.850980,1.000000
1.000000,0.380392,0.380392
0.850980,0.850980,1.000000
0.898039,0.898039,1.000000
0.850980,0.850980,1.000000
1.000000,0.380392,0.380392
