0.129412,0.129412,1.000000
1.000000,0.254902,0.254902
0.947059,0.000000,0.000000
1.000000,0.254902,0.254902
0.129412,0.129412,1.000000
0.035294,0.035294,1.000000
1.000000,0.349020,0.349020
1.000000,0.003922,0.003922
1.000000,0.349020,0.349020
0.035294,0.035294,1.000000
0.035294,0.035294,1.000000
1.000000,0.333333,0.333333
0.994118,0.000000,0.000000
1.000000,0.333333,0.333333
0.035294,0.035294,1.000000
0.019608,0.019608,1.000000
1.000000,0.349020,0.349020
0.994118,0.000000,0.000000
1.000000,0.349020,0.349020
0.019608,0.019608,1.000000
0.113725,0.113725,1.000000
1.000000,0.270588,0.270588
0.970588,0.000000,0.000000
1.000000,0.270588,0.270588
0.113725,0.113725,1.000000
0.003922,0.003922,1.000000
1.000000,0.349020,0.349020
0.994118,0.000000,0.000000
1.000000,0.349020,0.349020
0.003922,0.003922,1.000000
0.050980,0.050980,1.000000
1.000000,0.364706,0.364706
1.000000,0.019608,0.019608
1.000000,0.364706,0.364706
0.050980,0.050980,1.000000
0.066667,0.066667,1.000000
1.000000,0.349020,0.349020
0.994118,0.000000,0.000000
1.000000,0.349020,0.349020
0.066667,0.066667,1.000000
0.035294,0.035294,1.000000
1.000000,0.364706,0.364706
0.994118,0.000000,0.000000
1.000000,0.364706,0.364706
0.035294,0.035294,1.000000
0.000000,0.000000,0.958824
1.000000,0.380392,0.380392
1.000000,0.003922,0.003922
1.000000,0.380392,0.380392
0.000000,0.000000,0.958824
0.113725,0.113725,1.000000
0.866667,0.866667,1.000000
1.000000,0.850980,0.850980
0.866667,0.866667,1.000000
0.113725,0.113725,1.000000
0.301961,0.301961,1.000000
0.960784,0.960784,1.000000
1.000000,0.788235,0.788235
0.960784,0.960784,1.000000
0.301961,0.301961,1.000000
0.286275,0.286275,1.000000
0.960784,0.960784,1.000000
1.000000,0.772549,0.772549
0.960784,0.960784,1.000000
0.286275,0.286275,1.000000
0.270588,0.270588,1.000000
0.960784,0.960784,1.000000
1.000000,0.756863,0.756863
0.960784,0.960784,1.000000
0.270588,0.270588,1.000000
0.145098,0.145098,1.000000
0.803922,0.803922,1.000000
1.000000,0.898039,0.898039
0.803922,0.803922,1.000000
0.145098,0.145098,1.000000
0.000000,0.000000,0.958824
1.000000,0.396078,0.396078
1.000000,0.035294,0.035294
1.000000,0.396078,0.396078
0.000000,0.000000,0.958824
0.003922,0.003922,1.000000
1.000000,0.349020,0.349020
1.000000,0.003922,0.003922
1.000000,0.349020,0.349020
0.003922,0.003922,1.000000
0.035294,0.035294,1.000000
1.000000,0.364706,0.364706
1.000000,0.019608,0.019608
1.000000,0.364706,0.364706
0.035294,0.035294,1.000000
0.035294,0.035294,1.000000
1.000000,0.396078,0.396078
1.000000,0.066667,0.066667
1.000000,0.396078,0.396078
0.035294,0.035294,1.000000
0.000000,0.000000,0.980784
1.000000,0.364706,0.364706
1.000000,0.003922,0.003922
1.000000,0.364706,0.364706
0.000000,0.000000,0.980784
0.098039,0.098039,1.000000
1.000000,0.286275,0.286275
0.962745,0.000000,0.000000
1.000000,0.286275,0.286275
0.098039,0.098039,1.000000
0.019608,0.019608,1.000000
1.000000,0.364706,0.364706
0.994118,0.000000,0.000000
1.000000,0.364706,0.364706
0.019608,0.019608,1.000000
0.019608,0.019608,1.000000
1.000000,0.364706,0.364706
0.994118,0.000000,0.000000
1.000000,0.364706,0.364706
0.019608,0.019608,1.000000
0.019608,0.019608,1.000000
1.000000,0.380392,0.380392
1.000000,0.019608,0.019608
1.000000,0.380392,0.380392
0.019608,0.019608,1.000000
0.113725,0.113725,1.000000
1.000000,0.301961,0.301961
0.954902,0.000000,0.000000
1.000000,0.301961,0.301961
0.113725,0.113725,1.000000
